,symbol,company,sector,2016Q2_weight,2016Q2_vol_shares,2016Q2_vol_$,2016Q2_price_change,2016Q3_weight,2016Q3_vol_shares,2016Q3_vol_shares_change,2016Q3_vol_$,2016Q3_vol_$_change,2016Q3_price_change,2016Q4_weight,2016Q4_vol_shares,2016Q4_vol_shares_change,2016Q4_vol_$,2016Q4_vol_$_change,2016Q4_price_change,2017Q1_weight,2017Q1_vol_shares,2017Q1_vol_shares_change,2017Q1_vol_$,2017Q1_vol_$_change,2017Q1_price_change,2017Q2_weight,2017Q2_vol_shares,2017Q2_vol_shares_change,2017Q2_vol_$,2017Q2_vol_$_change,2017Q2_price_change,2017Q3_weight,2017Q3_vol_shares,2017Q3_vol_shares_change,2017Q3_vol_$,2017Q3_vol_$_change,2017Q3_price_change,2017Q4_weight,2017Q4_vol_shares,2017Q4_vol_shares_change,2017Q4_vol_$,2017Q4_vol_$_change,2017Q4_price_change,2018Q1_weight,2018Q1_vol_shares,2018Q1_vol_shares_change,2018Q1_vol_$,2018Q1_vol_$_change,2018Q1_price_change,2018Q2_weight,2018Q2_vol_shares,2018Q2_vol_shares_change,2018Q2_vol_$,2018Q2_vol_$_change,2018Q2_price_change,2018Q3_weight,2018Q3_vol_shares,2018Q3_vol_shares_change,2018Q3_vol_$,2018Q3_vol_$_change,2018Q3_price_change,2018Q4_weight,2018Q4_vol_shares,2018Q4_vol_shares_change,2018Q4_vol_$,2018Q4_vol_$_change,2018Q4_price_change,2019Q1_weight,2019Q1_vol_shares,2019Q1_vol_shares_change,2019Q1_vol_$,2019Q1_vol_$_change,2019Q1_price_change,2019Q2_weight,2019Q2_vol_shares,2019Q2_vol_shares_change,2019Q2_vol_$,2019Q2_vol_$_change,2019Q2_price_change,2019Q3_weight,2019Q3_vol_shares,2019Q3_vol_shares_change,2019Q3_vol_$,2019Q3_vol_$_change,2019Q3_price_change,2019Q4_weight,2019Q4_vol_shares,2019Q4_vol_shares_change,2019Q4_vol_$,2019Q4_vol_$_change,2019Q4_price_change,2020Q1_weight,2020Q1_vol_shares,2020Q1_vol_shares_change,2020Q1_vol_$,2020Q1_vol_$_change,2020Q1_price_change,2020Q2_weight,2020Q2_vol_shares,2020Q2_vol_shares_change,2020Q2_vol_$,2020Q2_vol_$_change,2020Q2_price_change,2020Q3_weight,2020Q3_vol_shares,2020Q3_vol_shares_change,2020Q3_vol_$,2020Q3_vol_$_change,2020Q3_price_change,2020Q4_weight,2020Q4_vol_shares,2020Q4_vol_shares_change,2020Q4_vol_$,2020Q4_vol_$_change,2020Q4_price_change
10,ADI,Analog Devices,Information Technology,0.001031158975252264,126972295,7218003689.208651,-3.378,0.0014397286958893491,153782853,21.115,9607799643.947498,33.109,14.293,0.0015264324247593554,166611824,8.342,11340605132.519999,18.035,12.957,0.0019000256225867756,175404737,5.277,13879049053.3425,22.384,12.879,0.002772618834051927,263643625,50.306,21131115679.485,52.252,-5.145,0.0016110601504987702,146779071,-44.327,11867121020.359503,-43.841,10.093,0.001692195666514249,153342004,4.471,13552969079.900002,14.206,2.818,0.0016443502009850094,190990407,24.552,17378530020.254997,28.227,2.118,0.001545993330620523,160746797,-15.835,15170088719.234999,-12.708,6.024,0.00162009636247884,158067971,-1.666,15116980032.725,-0.35,-2.715,0.0016331568296084843,217061803,37.322,18677622573.5875,23.554,-7.521,0.0018286822330889963,177668221,-18.149,17773654207.649998,-4.84,25.277,0.0020661530790846137,179784659,1.191,19386997568.47,9.077,5.72,0.0016552519484619645,133337416,-25.835,15077161686.3225,-22.231,-4.643,0.0016956261916926763,138884504,4.16,15593969091.3,3.428,3.51,0.0014120200541082554,193830398,39.562,20390264116.145,30.757,-25.36,0.0012083198569291555,157136059,-18.931,17135453378.602802,-15.963,42.538,0.0017216575394704288,216746026,37.935,25354199933.6575,47.963,-4.538,0.001619009033551052,174927519,-19.294,22982916727.545002,-9.353,24.164
11,ADM,ADM,Consumer Staples,0.0013671892100926486,239376370,9570179767.7519,18.941,0.001084878948089547,167538353,-30.01,7239766492.7712,-24.351,-1.69,0.001200014409551574,200392557,19.61,8915487742.081999,23.146,8.742,0.0012371637865441212,201852535,0.729,9037065961.820002,1.364,0.414,0.0010215954518351588,182027560,-9.822,7785942808.01895,-13.844,-10.239,0.001074491385248843,187716296,3.125,7914738192.81925,1.654,2.483,0.000973277158088601,190264080,1.357,7795076828.7449,-1.512,-5.738,0.0009669247260511298,242593455,27.504,10219070347.022501,31.096,8.074,0.0011398758040178359,249376087,2.796,11185052828.7333,9.453,5.77,0.0010899671972130886,207222117,-16.904,10170390316.4036,-9.072,9.784,0.0009727311218723483,238784472,15.231,11124654062.935,9.383,-19.08,0.0009635582599315909,219419032,-8.11,9365187133.699003,-15.816,6.31,0.0010188701880945654,231079870,5.314,9560198641.199997,2.082,-5.599,0.0009886768451060268,226883021,-1.816,9005541822.825,-5.802,-0.677,0.0008166319717945044,176059657,-22.401,7510224711.9800005,-16.604,12.473,0.0006280062386732736,228765695,29.936,9068718985.880001,20.752,-24.458,0.0005078468272667618,191712252,-16.197,7201889120.83,-20.585,18.398,0.0005174360379170923,172458196,-10.043,7620084980.585001,5.807,15.935,0.0005801151868563616,167027018,-3.149,8235123310.375,8.071,8.037
12,ADP,ADP,Information Technology,0.001602270955481398,127287842,11215727104.4916,3.527,0.0014496300420781755,106861569,-16.047,9673874697.29555,-13.747,-4.016,0.0015522778530742236,123280173,15.364,11532623326.215,19.214,16.583,0.0016021782794816075,115433451,-6.365,11703374243.37,1.481,0.01,0.0019904878879708505,150465776,30.349,15170217161.750002,29.623,0.225,0.004567890565721837,311433536,106.98,33647229207.6725,121.798,7.197,0.0017860555791279855,125423430,-59.727,14304702770.435,-57.486,7.297,0.0014705064015355252,133866952,6.732,15541239103.905,8.644,-2.198,0.0019897817308259283,154726708,15.582,19524770767.559998,25.632,16.39,0.0018203927680792967,120871176,-21.881,16985928592.955002,-13.003,13.569,0.0018696802362560489,152016435,25.767,21382626060.755,25.884,-13.384,0.0020183212525102957,135991863,-10.541,19616827556.46,-8.258,23.676,0.001616265189661496,93476334,-31.263,15165637831.565,-22.691,2.562,0.002533384624289894,140267867,50.057,23075791953.940002,52.158,-3.699,0.002024841895812367,112825665,-19.564,18621629043.455,-19.302,5.046,0.0018212074187254133,171165797,51.708,26299130929.514996,41.229,-20.516,0.0015053626049591306,149904948,-12.421,21347882836.8552,-18.827,14.548,0.001263330390288498,134025230,-10.593,18604589218.99915,-12.85,-6.521,0.001294363325372491,113316733,-15.451,18374353635.925003,-1.238,24.417
13,ADSK,Autodesk,Information Technology,0.0009863022229035586,119933262,6904011170.39295,-4.296,0.0010947749516040583,114171509,-4.804,7305805892.635,5.82,34.492,0.0014421664690689457,144319412,26.406,10714552570.94,46.658,3.888,0.0015207398062034574,132348152,-8.295,11108493547.015,3.677,15.896,0.001970326359289338,148564227,12.253,15016558970.58,35.181,18.278,0.0017876549604173768,118899221,-19.968,13167924084.865,-12.311,10.797,0.0019141671121575,133737415,12.48,15330761210.535004,16.425,-5.482,0.0017563829314638398,153679558,14.911,18562562575.31,21.081,19.214,0.0016993137952566052,125863457,-18.1,16674548670.605,-10.171,5.242,0.0016675287695763438,109485331,-13.013,15559567750.099998,-6.687,20.066,0.0018342324637465766,154525170,41.138,20977227078.855,34.819,-17.372,0.0017074118573637987,110814142,-28.287,16594981563.070004,-20.89,24.268,0.0020044325335098656,112622562,1.632,18807865228.714996,13.335,2.952,0.0023155542109486206,139845003,24.171,21091644244.465,12.143,-11.552,0.0015365077677558473,87441752,-37.472,14130623103.32,-33.004,23.542,0.0016458348332351594,136331359,55.911,23766664533.960995,68.193,-15.26,0.0015811231814726408,115381270,-15.367,22422260469.018402,-5.657,62.13,0.001336971688614782,82668428,-28.352,19689076788.875,-12.19,-3.722,0.0016642927057984808,90004903,8.875,23625748760.48145,19.994,31.182
14,AEE,Ameren,Utilities,0.0008661624533628175,123567580,6063045499.165,7.16,0.000727989092290858,95120915,-23.021,4858119006.50435,-19.873,-8.672,0.000630387606057202,95067614,-0.056,4683454573.402651,-3.595,7.127,0.0006475746373891881,88074156,-7.356,4730315239.532802,1.001,3.803,0.0007172594859018484,98511260,11.85,5466490013.937502,15.563,0.275,0.0006738406359370563,85856763,-12.846,4963531853.6216,-9.201,5.451,0.0006266814484139551,81714824,-4.824,5019156153.966999,1.121,1.483,0.0005618972926026375,107519416,31.579,5938484978.41,18.316,-3.984,0.0006125052449595677,104581168,-2.733,6010219270.03005,1.208,6.605,0.0006248297396774919,92196680,-11.842,5830232643.757801,-2.995,3.827,0.0005527927302718115,94832652,2.859,6322022349.754999,8.435,3.425,0.0006202336502121973,86652623,-8.626,6028285410.855,-4.646,13.032,0.0006224438349652209,79246643,-8.547,5840475827.825,-3.115,2.079,0.0009054926942003851,107590553,35.767,8247843942.385,41.219,6.563,0.000835421290043962,101151870,-5.984,7683022259.849999,-6.848,-3.651,0.0006942587195029326,127623447,26.17,10025437396.88,30.488,-5.342,0.000592719769076569,116642605,-8.604,8405491237.5599985,-16.158,0.644,0.00041407025437731245,78013150,-33.118,6097856150.469999,-27.454,12.425,0.0004728530286372315,83771375,7.381,6712465190.945001,10.079,-1.402
15,AEP,American Electric Power,Utilities,0.0015548516226211778,167025584,10883796793.31805,6.036,0.001560577307682652,155171542,-7.097,10414263565.01425,-4.314,-8.831,0.001448247940867263,174906051,12.718,10759734767.7871,3.317,-1.656,0.0012951444124234528,145952959,-16.554,9460594961.1959,-12.074,6.556,0.0013932287163317563,152518231,4.498,10618292284.252499,12.237,3.671,0.0014193698305313232,147085621,-3.562,10455123942.050001,-1.537,0.789,0.0012492389532866755,133892305,-8.97,10005283220.100002,-4.303,4.414,0.001432479981099907,224930128,67.993,15139351909.37225,51.314,-6.285,0.001271360971732873,185900498,-17.352,12475253517.18,-17.597,0.669,0.0011824300381342464,155312941,-16.454,11033153144.80445,-11.56,1.971,0.0011853865169594781,180696498,16.343,13556690677.953,22.872,5.61,0.0014105911899941449,171899870,-4.868,13710069243.12,1.131,12.25,0.0013518695444821194,147285659,-14.319,12684777249.600002,-7.478,4.899,0.0013626348784595776,136755464,-7.15,12411806191.225002,-2.152,6.478,0.0014787568411899468,147422809,7.8,13599511842.904999,9.569,1.253,0.0014623749758896623,229202827,55.473,21117413954.905003,55.281,-15.365,0.0010916943833956998,190658690,-16.817,15481561527.839998,-26.688,2.828,0.0010712734478409835,190723571,0.034,15776239209.880001,1.903,2.47,0.0011242669713491496,184167482,-3.437,15959722056.258652,1.163,1.934
16,AES,AES,Utilities,0.0005030994896173709,311317137,3521643179.42225,6.849,0.000527979795171186,282697640,-9.193,3523388887.46235,0.05,2.882,0.0005561682778614297,351704287,24.41,4132043269.0982003,17.275,-8.07,0.0005446381157811102,348434884,-0.93,3978398520.2025,-3.718,-4.199,0.0005190104953791942,345392074,-0.873,3955563845.2823,-0.574,-0.537,0.0004650371717819506,307099883,-11.087,3425478803.379,-13.401,-1.166,0.0004857681917482358,362141628,17.923,3890567393.0275,13.577,-2.344,0.0005943601242376957,571803382,57.895,6281572657.5275,61.456,4.6,0.0005455059237221258,434924970,-23.938,5352787166.56,-14.786,17.942,0.000601106125193394,418011885,-3.889,5608869634.269001,4.784,9.034,0.0005750319031465917,438702162,4.95,6576360983.848999,17.249,3.582,0.0006007102322228734,347090261,-20.882,5838529927.9095,-11.219,26.699,0.0006850068280415821,380691346,9.681,6427512967.970001,10.088,-7.557,0.0005494315709742653,310855548,-18.344,5004596816.120001,-22.138,-2.854,0.0006760130757454187,345722855,11.217,6217011190.4,24.226,22.688,0.00038313718939610793,332998286,-3.681,5532689469.794999,-11.007,-31.898,0.0003996480772404045,430327137,29.228,5667498515.505,2.437,11.462,0.00037060538413512213,327770157,-23.832,5457765432.690001,-3.701,24.041,0.0005129871695881643,350416079,6.909,7282196180.885,33.428,28.838
17,AFL,Aflac,Financials,0.001396911685299231,286898620,9778233948.3801,14.649,0.0011814083484460519,216805474,-24.431,7883940038.12295,-19.373,-0.526,0.001181624250570664,249683090,15.165,8778858351.914501,11.351,-2.82,0.001310107269201445,270740140,8.434,9569893604.714802,9.011,3.457,0.0011360548582873176,230777024,-14.761,8658278712.48625,-9.526,6.769,0.0010644476575602526,194360632,-15.78,7840755770.785449,-9.442,4.199,0.0010205920155726632,191218234,-1.617,8174026387.115,4.25,7.785,0.0012723813545542093,304506030,59.245,13447328649.38825,64.513,-0.675,0.000935056814119266,204392941,-32.877,9175262626.7935,-31.769,-1.893,0.0008488114779844185,173160166,-15.281,7920187009.497,-13.679,9.848,0.000925530790415708,238329763,37.635,10584846764.387499,33.644,-3.556,0.0010081614615485247,204180958,-14.328,9798702518.575003,-7.427,12.17,0.001066914232871502,194568925,-4.708,10011002499.200003,2.167,8.945,0.0012385679188701357,214827370,10.412,11281719855.185001,12.693,-5.713,0.0010178545545565451,176588003,-17.8,9360785142.95,-17.027,0.666,0.0008463362929265742,289615116,64.006,12221512359.999998,30.561,-35.445,0.0006694997323813079,263443636,-9.037,9494325021.160002,-22.315,12.383,0.000558335357586877,225196957,-14.518,8222393804.660001,-13.397,1.085,0.0007032610954471238,243633790,8.187,9983261896.279999,21.416,22.237
18,AIG,AIG,Financials,0.003489309538127038,444646212,24424797459.4125,-1.801,0.0031175370217760763,364836897,-17.949,20804385696.6475,-14.823,12.9,0.0032275511568918155,383607164,5.145,23979039374.1725,15.26,10.302,0.0037129045112811025,425129660,10.824,27121520483.65,13.105,-5.337,0.0033677792817678213,414003103,-2.617,25667045434.445004,-5.363,0.144,0.0025803605457622287,306729708,-25.911,19007018988.8572,-25.948,-2.276,0.002342803260565507,305374754,-0.442,18763752194.295,-1.28,-3.467,0.002571483238389159,461592692,51.156,27177056704.9275,44.838,-9.3,0.002026192637961519,368606238,-20.145,19882053480.657497,-26.843,-2.177,0.0015650632179617305,272367030,-26.109,14603470487.2,-26.549,0.757,0.001971269253840597,529032959,94.235,22544450383.8487,54.377,-26.115,0.0015181297201327154,345742532,-34.646,14755276887.234999,-34.55,10.694,0.00167526647707785,315214373,-8.83,15719254999.265,6.533,22.426,0.0013837818706409542,227838145,-27.72,12604427393.45,-19.815,4.054,0.0014050915129408042,244433762,7.284,12922042446.970001,2.52,-8.225,0.0012577831034352922,475491868,94.528,18163006683.405,40.558,-53.04,0.0009549973776824774,488939433,2.828,13543030802.749998,-25.436,37.357,0.0008780721027653462,435136331,-11.004,12931036015.75,-4.519,-11.222,0.000898520970310464,366582917,-15.754,12755106494.559998,-1.361,37.373
19,AIZ,Assurant,Financials,0.0004327234163274315,36215178,3029018114.9751997,12.142,0.0003002019303986112,22958470,-36.605,2003349664.58,-33.861,6.623,0.00035187464272004885,30151519,31.331,2614246994.8276496,30.494,1.034,0.0003176952916422508,24082167,-20.13,2320657408.1436496,-11.23,2.168,0.000323310444363131,24707077,2.595,2464064052.4824004,6.18,8.213,0.0003005776866803021,22485482,-8.992,2214064932.8025002,-10.146,-8.4,0.0003471593508153759,28128679,25.097,2780434934.6260004,25.581,5.669,0.000278348179449424,32415312,15.239,2941759115.3925,5.802,-9.919,0.00047549705675652945,49063282,51.358,4665823838.8625,58.607,13.951,0.0005578335713733854,49116389,0.108,5205097150.59945,11.558,4.572,0.0002805430717324235,32568673,-33.691,3208435047.055,-38.36,-17.254,0.00040057238139190355,40105218,23.14,3893314466.1050005,21.346,7.474,0.0003915080538789397,37065357,-7.58,3673573737.3099995,-5.644,11.591,0.00043049236380843036,32899841,-11.238,3921217540.2650003,6.741,17.622,0.00034202581992277706,24418766,-25.778,3145469261.1099997,-19.783,3.686,0.0002548523012938476,31151104,27.57,3680192585.7,17.0,-20.856,0.00023908852928559694,33068483,6.155,3390567756.9049997,-7.87,2.776,0.00018486288539056825,23731939,-28.234,2722405849.625,-19.706,17.834,0.0002242344344281527,24504181,3.254,3183157862.07,16.924,12.254
20,AJG,Arthur J. Gallagher & Co.,Financials,0.0007040057334253909,104761901,4927965622.2217,7.473,0.0005049180056731902,68473952,-34.638,3369489716.3475,-31.625,7.321,0.0004468366915544675,65862995,-3.813,3319766008.2723503,-1.476,2.445,0.0004145953593128266,54834871,-16.744,3028479858.791,-8.774,8.94,0.00043290439519298317,58377861,6.461,3299318586.6850004,8.943,1.148,0.00036563573582725574,45659945,-21.786,2693284620.743,-18.368,6.858,0.0005248765446058863,65159171,42.705,4203790212.0750003,56.084,2.794,0.0004571802048429871,71492660,9.72,4831768749.6075,14.938,8.151,0.00042147503810916886,61180869,-14.424,4135731761.85225,-14.405,-4.909,0.00035907080881618776,46791672,-23.519,3350458881.9047003,-18.988,14.529,0.0004592061428795909,70190210,50.006,5251717939.56495,56.746,-1.431,0.0005639884872816033,71129687,1.338,5481617401.130501,4.378,7.487,0.0005044288505051128,56818010,-20.121,4733125051.190001,-13.655,11.225,0.0006027639051933687,61004820,7.369,5490384026.264999,15.999,1.726,0.0004879089798821518,49079093,-19.549,4487096029.14,-18.274,5.823,0.00043224280371046895,67461899,37.455,6241798694.23,39.106,-14.747,0.000531894124344378,85830104,27.228,7542909203.875,20.845,24.795,0.00037923160506558715,53852995,-37.256,5584800528.305,-25.96,7.878,0.0004237097054385549,52936325,-1.702,6014842829.745001,7.7,16.895
21,AKAM,Akamai,Information Technology,0.0008738873073576366,116461423,6117118659.532499,1.405,0.0010929987666293166,137999598,18.494,7293952805.71895,19.238,-5.023,0.001208673907230239,139696013,1.229,8979823340.714998,23.113,25.906,0.001105022329798955,123382854,-11.678,8071816999.73,-10.112,-11.253,0.0011456897901165105,166447181,34.903,8731709959.705,8.175,-16.622,0.000786967631927031,121170860,-27.202,5796828954.085,-33.612,-2.851,0.0011245619429356554,158867913,31.111,9006732225.259998,55.373,31.793,0.0007454769456318028,115911247,-27.039,7878670535.82,-12.525,8.982,0.0010163644756052757,131501802,13.45,9973095588.855,26.583,3.418,0.0007808266409320055,97502066,-25.855,7285826333.15,-26.945,0.647,0.0007710045767653353,131329348,34.694,8817605404.61,21.024,-16.773,0.0005799410086659755,83660239,-36.297,5636665989.505,-36.075,21.811,0.0005792285829241974,69854466,-16.502,5434981193.995001,-3.578,10.95,0.0009613988731694619,100151433,43.372,8757075482.855,61.124,12.329,0.0008401312241831589,88150212,-11.983,7726337565.87,-11.77,-5.647,0.0007090526866027643,112204478,27.288,10239069558.557499,32.522,5.355,0.0009906596441411081,139741105,24.541,14048765357.034498,37.207,20.002,0.0007635264914034361,101070488,-27.673,11244166086.3875,-19.963,3.745,0.0007308120006531408,99809241,-1.248,10374365433.688648,-7.736,-5.372
22,ALB,Albemarle,Materials,0.0012735844546353356,119377829,8914956386.65,25.016,0.0009956146754461232,80961871,-32.18,6644075617.5602,-25.473,7.319,0.0006288492002166022,55260439,-31.745,4672025011.969851,-29.681,0.773,0.0008568334000062217,63873685,15.587,6258880221.329999,33.965,21.008,0.0009153799933119287,64230453,0.559,6976436967.028951,11.465,-0.18,0.0014634504128891639,90000750,40.122,10779822933.162449,54.518,28.352,0.0012842576113228988,75620289,-15.978,10285751252.8318,-4.583,-6.465,0.001542702047765977,149879657,98.2,16304248227.2633,58.513,-28.053,0.000966649926654725,98595436,-34.217,9485270639.49775,-41.823,2.521,0.0009634705199283858,92670780,-6.009,8990060683.5458,-5.221,6.149,0.0007668777754596835,93592444,0.995,8770409179.59,-2.443,-23.458,0.0007348897166577237,87695651,-6.301,7142671082.098599,-18.559,8.089,0.0007729991925303023,98477038,12.294,7253157385.924999,1.547,-14.768,0.0006730014738448323,90479296,-8.121,6130155621.155001,-15.483,-2.36,0.00069602676248982,96459872,6.61,6401068746.26,4.419,4.417,0.0007209064568839683,136367633,41.372,10410243831.97,62.633,-23.306,0.0004116758253334183,87160925,-36.084,5838066693.720001,-43.92,42.296,0.000445927376436302,74969578,-13.987,6567003947.565001,12.486,16.023,0.0006439175506755399,76597568,2.172,9140840563.515,39.193,63.893
23,ALGN,Align,Health Care,0.0004753040098185195,43527947,3327077762.69555,11.55,0.0006251463310414603,46000545,5.68,4171814254.9663,25.39,16.001,0.0007509660095347494,60173020,30.809,5579289881.385,33.738,4.444,0.000702343465978083,51600368,-14.247,5130383138.377499,-8.046,18.883,0.0014530992155373063,79470731,54.012,11074586683.2385,115.863,30.392,0.0012768309210588716,54756911,-31.098,9405177738.43,-15.074,23.309,0.0019937890263432563,69891711,27.64,15968461307.749453,69.784,18.717,0.0016992705919030347,70461168,0.815,17958963349.92,12.465,12.812,0.001977343083370012,65243915,-7.404,19402716304.765,8.039,36.311,0.0017205833258986186,43667569,-33.07,16054615259.09,-17.256,15.821,0.0020233779362315535,93377773,113.838,23140392111.465,44.135,-46.759,0.002198661816956482,91082802,-2.458,21369625704.809998,-7.652,38.657,0.002124104286894177,66590372,-26.89,19930761695.275,-6.733,-4.791,0.0019847594043471044,89152600,33.882,18078539932.0,-9.293,-35.533,0.00136755778269401,52302395,-41.334,12576860335.36,-30.432,53.979,0.0010671049369806393,67936754,29.892,15409520170.320002,22.523,-38.14,0.0011564790805764788,74040572,8.985,16400287767.2725,6.43,67.25,0.0009532909619278247,46050921,-37.803,14038755727.8675,-14.399,18.63,0.0013869581203361876,44228405,-3.958,19688798718.04235,40.246,60.167
24,ALK,Alaska Air Group,Industrials,0.0013406848054101264,137599575,9384651740.1925,-28.267,0.0008779530177986164,89481628,-34.97,5858879326.28695,-37.57,13.084,0.0007846940746754836,74016186,-17.283,5829871998.510349,-0.495,35.136,0.001075337390215557,83075500,12.24,7854978485.6985,34.737,3.711,0.0009565788904146085,83237248,0.195,7290428435.979501,-7.187,-2.878,0.0009545105786430495,87092347,4.631,7030955702.345201,-3.559,-15.509,0.0010597078749391667,120356812,38.194,8487309326.563701,20.713,-4.084,0.0009904046198323498,158810781,31.95,10467220673.33675,23.328,-16.316,0.0009068392474690088,143145772,-9.864,8898377221.7617,-14.988,-2.076,0.0006773352255191633,98412269,-31.25,6320156823.244649,-28.974,14.442,0.0006693396945878751,117452485,19.347,7654913454.96175,21.119,-11.426,0.0006597507746217975,106597039,-9.242,6412367287.863501,-16.232,-6.357,0.00047950890895607676,74190422,-30.401,4499297823.62,-29.834,13.517,0.0004379569498970826,63423606,-14.512,3989210072.45,-11.337,1.264,0.00040690743298796685,54844134,-13.527,3742158480.5200005,-6.193,3.514,0.0004650711658928415,143845950,162.281,6715856391.535001,79.465,-58.225,0.000598254219661874,245517904,70.681,8483976515.64,26.328,34.695,0.00038074502743980335,148995885,-39.314,5607088127.65635,-33.91,-1.479,0.00042775457043734506,136593204,-8.324,6072262395.365,8.296,40.2
25,ALL,Allstate,Financials,0.0011995432520192334,125494584,8396675804.836,4.38,0.001061937772020164,102934692,-17.977,7086672216.12,-15.601,-1.016,0.0013914637366467073,147244180,43.046,10337857436.4462,45.877,7.576,0.0012026511447295446,111554815,-24.238,8784962704.363499,-15.021,10.122,0.0012987013322157954,116706969,4.618,9897865421.352499,12.668,8.462,0.0015224523685603412,123573320,5.883,11214433241.269802,13.302,3.444,0.0013891562548502337,113065846,-8.503,11125895274.224998,-0.79,14.25,0.00147426052105969,161216055,42.586,15580915006.769999,40.042,-8.907,0.0012144228077999935,125552370,-22.122,11916546709.5475,-23.518,-4.868,0.0011324490095267767,108211672,-13.812,10566784458.9825,-11.327,8.414,0.0010517108915744922,135242733,24.98,12027907383.56015,13.828,-16.645,0.0012982957462552602,140524835,3.906,12618627356.7196,4.911,15.643,0.001108291844658659,106385937,-24.294,10399254302.624998,-17.588,7.586,0.0011020276358278736,95948846,-9.811,10038017996.965,-3.474,5.535,0.0012015189946647784,101252985,5.528,11049870636.114998,10.08,3.165,0.000969919020699309,134874628,33.206,14006107736.070002,26.754,-18.801,0.0009356695017115163,135040082,0.123,13268937882.974998,-5.263,12.14,0.0008099274179435232,128269429,-5.014,11927494995.670002,-10.11,-2.678,0.0008370375536076069,121328678,-5.411,11882308247.654999,-0.379,15.594
26,ALLE,Allegion,Industrials,0.00039065052845963796,41274471,2734512352.8824997,9.038,0.00039209365340961227,37335033,-9.544,2616574410.428,-4.313,-0.563,0.00044418365237323064,50045332,34.044,3300055296.3747997,26.121,-6.787,0.0004580960283933595,47820251,-4.446,3346237636.8150496,1.399,17.876,0.0004817245271569556,46917480,-1.888,3671394201.0278497,9.717,6.835,0.00035889913057458286,32617455,-30.479,2643662569.2167993,-27.993,6.007,0.00047427627790333395,45545562,39.636,3798527473.4775004,43.684,-8.404,0.00036957533149731015,46699233,2.533,3905905195.4530997,2.827,6.519,0.0004532477874160889,56058143,20.041,4447502463.764999,13.866,-9.287,0.0003289397059652874,36603935,-34.704,3069308148.7074995,-30.988,17.7,0.00033577448492025125,44625125,21.913,3840089932.26,25.113,-12.933,0.00039025361969047815,43546225,-2.418,3793022518.705,-1.226,15.334,0.000524662073534321,49503261,13.68,4922976156.434999,29.79,21.27,0.0004816215301614293,43135505,-12.863,4386936797.51,-10.889,-7.024,0.000522796369302686,42028866,-2.565,4807940844.445,9.597,19.463,0.00042844380670803206,52939924,25.961,6186939308.89,28.682,-26.26,0.0003320647674965195,47903011,-9.514,4709084527.150001,-23.887,15.438,0.00030931806058709377,44770277,-6.54,4555210180.549999,-3.268,-3.295,0.0003526951054686484,46331392,3.487,5006743057.77,9.912,16.45
27,AMAT,Applied Materials,Information Technology,0.0027083487078641746,851803251,18958154304.2329,14.197,0.0034060949333233697,804760020,-5.523,22730030860.03,19.896,26.787,0.0028465651243017465,699482504,-13.082,21148509776.84,-6.958,6.925,0.0028549721252978575,582219767,-16.764,20854612538.850002,-1.39,20.21,0.0034928430642191632,620334528,6.546,26620201065.445004,27.647,5.95,0.003981446366567982,645874556,4.117,29327462325.664997,10.17,25.579,0.004623188063110021,684666901,6.006,37027588540.60999,26.256,-2.238,0.004840019440276004,922188633,34.692,51152378058.560005,38.147,7.604,0.004715783882587951,901578720,-2.235,46273718303.095,-9.538,-16.428,0.003476448941056911,739615894,-17.964,32438446529.399998,-29.899,-14.245,0.002527439273382159,846459439,14.446,28905097152.985,-10.892,-14.961,0.002652352858860652,680150851,-19.648,25779220521.232502,-10.814,23.783,0.002687520319245047,599836190,-11.808,25217371559.662506,-2.179,11.439,0.0027960697099051295,529410334,-11.741,25468506556.745003,0.996,7.013,0.002797496867139287,455203301,-14.017,25727415566.535,1.017,21.087,0.002353233905949756,610918732,34.208,33981855094.605,32.084,-26.097,0.0020920472045452393,554923404,-9.166,29667787989.867546,-12.695,37.919,0.0020623987307022682,494316441,-10.922,30372166683.759296,2.374,-1.614,0.002249068162013973,437152059,-11.564,31927027713.221153,5.119,42.952
28,AMCR,Amcor,Materials,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0004987715641487768,420793537,0.0,4680041957.81,0.0,3.42,0.00036848862645009014,325701911,-22.598,3356445286.605,-28.282,-14.323,0.0004507187325608272,415182170,27.473,4145072787.1850004,23.496,11.179,0.0004267704049799476,681852945,64.23,6162774564.834999,48.677,-25.368,0.00040071422292908186,594044076,-12.878,5682617765.295,-7.791,28.266,0.000354052267353262,479898780,-19.215,5213993937.61,-8.247,8.44,0.0002744513881593888,341642981,-28.809,3896021127.19,-25.278,4.902
